Stock Symbol,Price,Beta,Case in Last Week,True,False,True %,False %,True Sum %,False Sum %,True Cut off,False Cut off,True Cut off %,False Cut off %,Net Cut off %,True Sum Cut off %,False Sum Cut off %,Net Sum Cut off %
DEO,141.44,,1,31,26,0.543859649122807,0.45614035087719296,0.4606698647599867,-0.4344057655712885,28,29,0.49122807017543857,0.5087719298245614,-0.01754385964912286,0.3986698647599867,-0.4864057655712885,-0.08773590081130178
DSSI,8.3,,,,,,,,,,,,,,,,
DRH,5.17,,3,19,34,0.3584905660377358,0.6415094339622641,0.6339898742301928,-1.363995011739543,18,35,0.33962264150943394,0.660377358490566,-0.32075471698113206,0.5959898742301928,-1.431995011739543,-0.8360051375093502
DSX,1.42,,3,33,44,0.42857142857142855,0.5714285714285714,2.1792728438255895,-2.333862435748858,33,44,0.42857142857142855,0.5714285714285714,-0.14285714285714285,2.1132728438255897,-2.4218624357488583,-0.3085895919232686
DKS,40.22,,3,30,19,0.6122448979591837,0.3877551020408163,1.0582443185964687,-0.8966491533590932,29,20,0.5918367346938775,0.40816326530612246,0.18367346938775508,0.9982443185964687,-0.9346491533590933,0.0635951652373754
DBD,5.91,,3,19,35,0.35185185185185186,0.6481481481481481,1.4597158419397114,-2.400286152191139,19,35,0.35185185185185186,0.6481481481481481,-0.2962962962962963,1.4217158419397113,-2.470286152191139,-1.0485703102514277
STBA,21.96,,3,23,27,0.46,0.54,0.5834270990802821,-0.7735748827052233,21,29,0.42,0.58,-0.15999999999999998,0.5374270990802821,-0.8275748827052234,-0.2901477836249413
CRS,22.7391,,3,17,27,0.38636363636363635,0.6136363636363636,0.45758602305386914,-1.3161879371111125,16,28,0.36363636363636365,0.6363636363636364,-0.2727272727272727,0.42358602305386917,-1.3701879371111125,-0.9466019140572434
DDT,0,,2,34,27,0.5573770491803278,0.4426229508196721,0.2905634994250624,-0.15126761542326592,25,36,0.4098360655737705,0.5901639344262295,-0.180327868852459,0.22256349942506237,-0.2052676154232659,0.017295884001796463
DIN,37.43,,3,25,38,0.3968253968253968,0.6031746031746031,0.5996527836428244,-1.638509875398178,24,39,0.38095238095238093,0.6190476190476191,-0.23809523809523814,0.5496527836428243,-1.714509875398178,-1.1648570917553536
DFS,47.91,,3,27,15,0.6428571428571429,0.35714285714285715,0.5665685870570765,-0.4393831546450799,22,20,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.5125685870570764,-0.46938315464507985,0.04318543241199657
DNI,10.4,,3,15,16,0.4838709677419355,0.5161290322580645,0.18650116374575387,-0.2476280097914167,13,18,0.41935483870967744,0.5806451612903226,-0.16129032258064518,0.15650116374575387,-0.27962800979141667,-0.12312684604566279
DMYT,10.4,,,,,,,,,,,,,,,,
AMZN,3281.964,,1,53,42,0.5578947368421052,0.4421052631578947,1.243544991950532,-0.9801410223651468,52,43,0.5473684210526316,0.45263157894736844,0.09473684210526317,1.1375449919505318,-1.0641410223651468,0.07340396958538498
DG,188.61,,3,33,24,0.5789473684210527,0.42105263157894735,0.8588212023976314,-0.6465343227080386,29,28,0.5087719298245614,0.49122807017543857,0.01754385964912286,0.7928212023976313,-0.6945343227080386,0.09828687968959271
D,73.8167,,3,30,31,0.4918032786885246,0.5081967213114754,0.4442828441466553,-0.6415063696857652,30,31,0.4918032786885246,0.5081967213114754,-0.016393442622950838,0.3842828441466553,-0.7035063696857653,-0.31922352553911
DCUE,96.75,,,,,,,,,,,,,,,,
DRUA,0,,,,,,,,,,,,,,,,
DPZ,410.99,,1,41,39,0.5125,0.4875,1.4970905696043968,-1.0435164511072423,40,40,0.5,0.5,0.0,1.4150905696043967,-1.1215164511072424,0.2935741184971543
NXST,80.68,,3,22,21,0.5116279069767442,0.4883720930232558,1.0309751925100046,-1.117119956541421,22,21,0.5116279069767442,0.4883720930232558,0.023255813953488413,0.9869751925100045,-1.159119956541421,-0.17214476403141643
DCI,45.41,,3,21,18,0.5384615384615384,0.46153846153846156,0.6075466427686592,-0.3642510964593769,20,19,0.5128205128205128,0.48717948717948717,0.025641025641025605,0.5655466427686592,-0.40025109645937695,0.16529554630928223
DFIN,8.285,,,,,,,,,,,,,,,,
LPG,7.49,,1,39,40,0.4936708860759494,0.5063291139240507,1.7522112698050196,-1.7981651946816068,39,40,0.4936708860759494,0.5063291139240507,-0.012658227848101278,1.6742112698050196,-1.878165194681607,-0.20395392487658737
AOS,48.5,,1,49,39,0.5568181818181818,0.4431818181818182,1.3627887384937853,-1.1196385037393375,48,40,0.5454545454545454,0.45454545454545453,0.09090909090909088,1.2647887384937853,-1.1976385037393376,0.0671502347544477
JLL,103.735,,3,13,24,0.35135135135135137,0.6486486486486487,0.3888948205001226,-0.8613825168349476,12,25,0.32432432432432434,0.6756756756756757,-0.3513513513513513,0.36289482050012256,-0.9093825168349476,-0.5464876963348251
DLY,17.96,,,,,,,,,,,,,,,,
PLOW,32.55,,3,22,27,0.4489795918367347,0.5510204081632653,0.7720299534542944,-0.8403743113103633,21,28,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.7280299534542943,-0.8943743113103634,-0.16634435785606905
WWE,45.9,,2,17,7,0.7083333333333334,0.2916666666666667,0.8171122579431529,-0.27857381069131404,17,7,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.7831122579431529,-0.29257381069131405,0.4905384472518388
CC,15.75,,2,6,3,0.6666666666666666,0.3333333333333333,0.5862163991464888,-0.28174879596587954,6,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5742163991464888,-0.28774879596587954,0.28646760318060926
DVD,1.4399,,3,27,54,0.3333333333333333,0.6666666666666666,0.9095715299803764,-1.2909470608046278,27,54,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.8555715299803763,-1.398947060804628,-0.5433755308242516
DOW,40.75,,,,,,,,,,,,,,,,
RDY,52.33,,3,28,33,0.45901639344262296,0.5409836065573771,0.6981046006058452,-1.0884719582887514,25,36,0.4098360655737705,0.5901639344262295,-0.180327868852459,0.6421046006058452,-1.1544719582887515,-0.5123673576829063
DRD,15.9,,1,39,31,0.5571428571428572,0.44285714285714284,3.0806963085066608,-1.620573837576515,39,31,0.5571428571428572,0.44285714285714284,0.11428571428571432,3.002696308506661,-1.6825738375765151,1.3201224709301458
NSS,19.21,,3,37,23,0.6166666666666667,0.38333333333333336,0.367448217850672,-0.33747613927995546,33,27,0.55,0.45,0.10000000000000003,0.293448217850672,-0.38347613927995544,-0.09002792142928345
DS,1.7377,,1,36,37,0.4931506849315068,0.5068493150684932,1.3174159764086126,-1.833330826994366,35,38,0.4794520547945205,0.5205479452054794,-0.0410958904109589,1.2454159764086126,-1.907330826994366,-0.6619148505857535
MAYS,22.0,,3,30,69,0.30303030303030304,0.696969696969697,0.8995775047771011,-1.326591185252302,29,70,0.29292929292929293,0.7070707070707071,-0.41414141414141414,0.839577504777101,-1.464591185252302,-0.6250136804752009
DTJ,0,,,,,,,,,,,,,,,,
DTP,0,,,,,,,,,,,,,,,,
DTQ,0,,2,38,35,0.5205479452054794,0.4794520547945205,0.22329828181612582,-0.2908163916188779,25,48,0.3424657534246575,0.6575342465753424,-0.3150684931506849,0.1472982818161258,-0.3608163916188779,-0.2135181098027521
DTW,0,,,,,,,,,,,,,,,,
DTY,0,,,,,,,,,,,,,,,,
STN,31.88,,2,22,17,0.5641025641025641,0.4358974358974359,0.4304811037142008,-0.533127027717937,22,17,0.5641025641025641,0.4358974358974359,0.1282051282051282,0.3864811037142008,-0.567127027717937,-0.1806459240037362
DSE,0.5126,,3,23,36,0.3898305084745763,0.6101694915254238,1.361097542448721,-1.7608816972651196,22,37,0.3728813559322034,0.6271186440677966,-0.2542372881355932,1.315097542448721,-1.8328816972651196,-0.5177841548163986
DNP,11.11,,2,30,27,0.5263157894736842,0.47368421052631576,0.26759036004220227,-0.28745496654264646,23,34,0.40350877192982454,0.5964912280701754,-0.19298245614035087,0.20759036004220227,-0.34145496654264645,-0.13386460650044418
DTF,14.38,,,,,,,,,,,,,,,,
DUC,9.36,,2,28,30,0.4827586206896552,0.5172413793103449,0.23614763033849545,-0.1770581172717496,26,32,0.4482758620689655,0.5517241379310345,-0.10344827586206895,0.18014763033849546,-0.2370581172717496,-0.05691048693325415
DPG,11.2427,,3,31,23,0.5740740740740741,0.42592592592592593,0.6056744318922863,-0.5140774817129418,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,0.5436744318922864,-0.5600774817129418,-0.016403049820655435
GWPH,130.735,,1,44,36,0.55,0.45,2.1903299747154317,-1.899999817190481,44,36,0.55,0.45,0.10000000000000003,2.1023299747154316,-1.9719998171904811,0.13033015752495047
DUKB,0,,,,,,,,,,,,,,,,
DUKH,0,,3,35,32,0.5223880597014925,0.47761194029850745,0.23123146229852876,-0.29798570289013127,26,41,0.3880597014925373,0.6119402985074627,-0.22388059701492535,0.16123146229852875,-0.36198570289013127,-0.20075424059160252
FWONA,32.49,,1,45,34,0.569620253164557,0.43037974683544306,1.275099576433047,-1.0316176633218226,44,35,0.5569620253164557,0.4430379746835443,0.11392405063291139,1.185099576433047,-1.0996176633218226,0.08548191311122433
DNB,26.6,,,,,,,,,,,,,,,,
CW,84.695,,3,19,14,0.5757575757575758,0.42424242424242425,0.36840744550713617,-0.2561380484537793,16,17,0.48484848484848486,0.5151515151515151,-0.030303030303030276,0.3304074455071362,-0.2841380484537793,0.046269397053356864
W,215.7749,,1,49,41,0.5444444444444444,0.45555555555555555,3.089639307594526,-2.922453717546426,49,41,0.5444444444444444,0.45555555555555555,0.08888888888888885,2.991639307594526,-3.0044537175464257,-0.012814409951899641
PDEX,17.75,,3,39,31,0.5571428571428572,0.44285714285714284,1.9365140859523398,-1.0140687289123775,39,31,0.5571428571428572,0.44285714285714284,0.11428571428571432,1.8585140859523397,-1.0760687289123776,0.7824453570399621
DLNG,3.39,,1,29,35,0.453125,0.546875,1.8370282759032381,-0.9777780543939207,26,38,0.40625,0.59375,-0.1875,1.779028275903238,-1.0477780543939208,0.7312502215093173
DT,43.85,,,,,,,,,,,,,,,,
DX,13.75,,3,21,35,0.375,0.625,0.4404101942754757,-0.6148904233491985,17,39,0.30357142857142855,0.6964285714285714,-0.39285714285714285,0.3984101942754757,-0.6848904233491986,-0.2864802290737229
ELF,20.29,,,,,,,,,,,,,,,,
EGIF,12.66,,3,18,20,0.47368421052631576,0.5263157894736842,0.21958403944852523,-0.31793578454809807,16,22,0.42105263157894735,0.5789473684210527,-0.1578947368421053,0.18358403944852522,-0.35793578454809805,-0.17435174509957282
EXP,70.43,,2,15,14,0.5172413793103449,0.4827586206896552,0.5627649947982183,-0.3760263742445469,15,14,0.5172413793103449,0.4827586206896552,0.03448275862068967,0.5327649947982183,-0.4040263742445469,0.12873862055367136
ECC,7.0201,,3,24,35,0.4067796610169492,0.5932203389830508,0.5389662418981759,-0.8289045245114808,23,36,0.3898305084745763,0.6101694915254238,-0.22033898305084748,0.4909662418981759,-0.8989045245114808,-0.40793828261330495
ECCB,24.0379,,,,,,,,,,,,,,,,
ECCX,0,,,,,,,,,,,,,,,,
ECCY,0,,,,,,,,,,,,,,,,
EIC,13.72,,,,,,,,,,,,,,,,
ESTE,2.55,,3,36,39,0.48,0.52,2.389279735056241,-2.5330634139300967,35,40,0.4666666666666667,0.5333333333333333,-0.06666666666666665,2.317279735056241,-2.6110634139300966,-0.2937836788738557
HUM,389.23,,3,28,19,0.5957446808510638,0.40425531914893614,0.7634287999664164,-0.5858513422914479,28,19,0.5957446808510638,0.40425531914893614,0.19148936170212766,0.7074287999664164,-0.6238513422914479,0.08357745767496849
CROX,34.89,,3,32,19,0.6274509803921569,0.37254901960784315,1.5177290353234483,-0.598639740586743,30,21,0.5882352941176471,0.4117647058823529,0.17647058823529416,1.4537290353234482,-0.636639740586743,0.8170892947367052
EMN,70.78,,2,14,19,0.42424242424242425,0.5757575757575758,0.36809214978068905,-0.3864400331756284,13,20,0.3939393939393939,0.6060606060606061,-0.21212121212121215,0.340092149780689,-0.4244400331756284,-0.08434788339493937
KODK,2.0826,,3,31,36,0.4626865671641791,0.5373134328358209,1.6971461868132778,-2.9155118073619395,29,38,0.43283582089552236,0.5671641791044776,-0.13432835820895522,1.6351461868132777,-2.9875118073619396,-1.3523656205486618
BAM,32.965,,2,23,19,0.5476190476190477,0.4523809523809524,0.4781371072079709,-0.48470405906100095,23,19,0.5476190476190477,0.4523809523809524,0.09523809523809529,0.43213710720797094,-0.5227040590610009,-0.09056695185302999
ETV,14.225,,2,26,29,0.4727272727272727,0.5272727272727272,0.23158887132754657,-0.2726531084263307,24,31,0.43636363636363634,0.5636363636363636,-0.12727272727272726,0.17958887132754658,-0.3306531084263307,-0.15106423709878414
ETW,8.8299,,3,21,12,0.6363636363636364,0.36363636363636365,0.1793038134896698,-0.14563962537477157,19,14,0.5757575757575758,0.42424242424242425,0.15151515151515155,0.1373038134896698,-0.16963962537477156,-0.03233581188510176
EV,37.3646,,3,16,20,0.4444444444444444,0.5555555555555556,0.327497434577564,-0.6468624186275531,12,24,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.29549743457756394,-0.6868624186275532,-0.3913649840499892
EOI,14.457,,2,30,18,0.625,0.375,0.3816032749390181,-0.21262645888506804,28,20,0.5833333333333334,0.4166666666666667,0.16666666666666669,0.3216032749390181,-0.24862645888506804,0.07297681605395004
RGA,70.87,,3,21,20,0.5121951219512195,0.4878048780487805,0.380882005919923,-0.5556062853991741,21,20,0.5121951219512195,0.4878048780487805,0.024390243902439046,0.338882005919923,-0.5956062853991742,-0.25672427947925114
EFT,11.34,,3,31,21,0.5961538461538461,0.40384615384615385,0.23105359856313612,-0.1883134043773336,27,25,0.5192307692307693,0.4807692307692308,0.03846153846153849,0.16905359856313612,-0.2303134043773336,-0.06125980581419749
EFL,8.29,,,,,,,,,,,,,,,,
EFF,13.91,,3,25,29,0.46296296296296297,0.5370370370370371,0.23378724523655456,-0.22622232509489462,22,32,0.4074074074074074,0.5925925925925926,-0.18518518518518517,0.18378724523655454,-0.28422232509489465,-0.1004350798583401
EHT,9.59,,,,,,,,,,,,,,,,
ETX,21.23,,,,,,,,,,,,,,,,
ODP,20.31,,3,27,28,0.4909090909090909,0.509090909090909,1.4762742260488562,-1.7002216345224748,27,28,0.4909090909090909,0.509090909090909,-0.018181818181818132,1.4222742260488561,-1.7562216345224748,-0.3339474084736187
EVN,12.78,,1,11,20,0.3548387096774194,0.6451612903225806,0.07174579008732736,-0.2571679475394156,10,21,0.3225806451612903,0.6774193548387096,-0.3548387096774193,0.04974579008732736,-0.29716794753941556,-0.2474221574520882
ETJ,9.775,,2,30,30,0.5,0.5,0.3553696139933274,-0.29780974944854427,28,32,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2953696139933274,-0.35780974944854427,-0.06244013545521687
EFR,11.21,,3,34,23,0.5964912280701754,0.40350877192982454,0.2707538315652321,-0.19658276755948337,32,25,0.5614035087719298,0.43859649122807015,0.12280701754385964,0.20275383156523208,-0.24258276755948338,-0.0398289359942513
EVF,5.315,,3,22,27,0.4489795918367347,0.5510204081632653,0.21511644268360808,-0.20351990891260904,21,28,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.1711164426836081,-0.25751990891260906,-0.08640346622900097
EVG,11.36,,2,29,33,0.46774193548387094,0.532258064516129,0.2059852100539653,-0.2633410699658144,24,38,0.3870967741935484,0.6129032258064516,-0.22580645161290325,0.1479852100539653,-0.3293410699658144,-0.1813558599118491
NCR,16.96,,3,17,24,0.4146341463414634,0.5853658536585366,0.4134170479099318,-0.7936903282606889,16,25,0.3902439024390244,0.6097560975609756,-0.2195121951219512,0.3794170479099318,-0.8416903282606889,-0.4622732803507571
ETO,21.24,,2,15,21,0.4166666666666667,0.5833333333333334,0.20374282575395072,-0.3614814632880633,14,22,0.3888888888888889,0.6111111111111112,-0.22222222222222227,0.17374282575395072,-0.4034814632880633,-0.22973863753411256
ETG,14.71,,2,32,17,0.6530612244897959,0.3469387755102041,0.3782792533691877,-0.3445263674963509,27,22,0.5510204081632653,0.4489795918367347,0.10204081632653056,0.3142792533691877,-0.37852636749635094,-0.06424711412716322
ETB,14.2508,,2,30,24,0.5555555555555556,0.4444444444444444,0.38173508535449635,-0.3323871044896768,26,28,0.48148148148148145,0.5185185185185185,-0.037037037037037035,0.32173508535449635,-0.3803871044896768,-0.05865201913518042
EXD,9.24,,2,26,21,0.5531914893617021,0.44680851063829785,0.2868153331865021,-0.3599072239373578,23,24,0.48936170212765956,0.5106382978723404,-0.021276595744680826,0.2348153331865021,-0.4019072239373578,-0.16709189075085568
ETY,10.96,,2,27,17,0.6136363636363636,0.38636363636363635,0.32613583050626144,-0.23240223717061176,25,19,0.5681818181818182,0.4318181818181818,0.1363636363636364,0.27213583050626144,-0.26640223717061173,0.0057335933356497115
EXG,7.4773,,2,26,25,0.5098039215686274,0.49019607843137253,0.34612152124437023,-0.3546618225959198,24,27,0.47058823529411764,0.5294117647058824,-0.05882352941176472,0.29412152124437024,-0.40466182259591976,-0.11054030135154952
ECT,0.4599,,3,38,43,0.4691358024691358,0.5308641975308642,1.8759791361941507,-1.802220660963447,38,43,0.4691358024691358,0.5308641975308642,-0.06172839506172845,1.7999791361941506,-1.888220660963447,-0.08824152476929648
FFIV,142.245,,1,39,30,0.5652173913043478,0.43478260869565216,0.8282391243404064,-0.8331491362662599,38,31,0.5507246376811594,0.4492753623188406,0.10144927536231885,0.7502391243404064,-0.8931491362662598,-0.1429100119258534
EC,11.52,,2,11,9,0.55,0.45,0.3143837260243828,-0.29740021055402216,11,9,0.55,0.45,0.10000000000000003,0.2923837260243828,-0.3154002105540222,-0.02301648452963939
FRAF,25.54,,3,37,26,0.5873015873015873,0.4126984126984127,0.7421286075006809,-0.40704338349963737,34,29,0.5396825396825397,0.4603174603174603,0.07936507936507936,0.6681286075006809,-0.45904338349963736,0.20908522400104357
ALRM,71.22,,1,49,36,0.5764705882352941,0.4235294117647059,1.8042625579503335,-1.3568228156335997,47,38,0.5529411764705883,0.4470588235294118,0.10588235294117648,1.7062625579503334,-1.4288228156335998,0.27743974231673363
EW,67.605,,3,29,15,0.6590909090909091,0.3409090909090909,0.5483335513564737,-0.37726832830030704,29,15,0.6590909090909091,0.3409090909090909,0.3181818181818182,0.49033355135647366,-0.407268328300307,0.08306522305616665
EE,67.2,,3,35,25,0.5833333333333334,0.4166666666666667,0.5596517022531057,-0.48853825235136245,33,27,0.55,0.45,0.10000000000000003,0.48965170225310567,-0.5385382523513624,-0.048886550098256765
ELAN,22.43,,,,,,,,,,,,,,,,
ELAT,0,,,,,,,,,,,,,,,,
ESTC,96.11,,,,,,,,,,,,,,,,
EGO,11.54,,1,31,34,0.47692307692307695,0.5230769230769231,1.744546079732516,-2.1376797738735682,31,34,0.47692307692307695,0.5230769230769231,-0.046153846153846156,1.682546079732516,-2.2056797738735683,-0.5231336941410523
ESI,10.93,,3,23,29,0.4423076923076923,0.5576923076923077,0.8514638931644289,-1.270351006269909,23,29,0.4423076923076923,0.5576923076923077,-0.11538461538461542,0.8054638931644289,-1.328351006269909,-0.5228871131054802
ELVT,1.77,,,,,,,,,,,,,,,,
CTAS,266.89,,3,17,21,0.4473684210526316,0.5526315789473685,0.4256330294766558,-0.39447100212161734,15,23,0.39473684210526316,0.6052631578947368,-0.21052631578947367,0.3916330294766558,-0.4364710021216173,-0.04483797264496153
EFC,11.23,,3,25,35,0.4166666666666667,0.5833333333333334,0.6042521222474256,-0.6796189662933536,24,36,0.4,0.6,-0.19999999999999996,0.5542521222474256,-0.7496189662933537,-0.19536684404592808
EARN,9.76,,2,19,17,0.5277777777777778,0.4722222222222222,0.3183425274888429,-0.5098269127407656,15,21,0.4166666666666667,0.5833333333333334,-0.16666666666666669,0.2803425274888429,-0.5438269127407657,-0.26348438525192275
ERJ,6.01,,2,12,11,0.5217391304347826,0.4782608695652174,0.42117067224039223,-0.4897530442465997,11,12,0.4782608695652174,0.5217391304347826,-0.04347826086956519,0.3971706722403922,-0.5117530442465997,-0.11458237200620752
EME,60.35,,3,25,15,0.625,0.375,0.7705722413490212,-0.22059769042311633,24,16,0.6,0.4,0.19999999999999996,0.7205722413490212,-0.2505976904231163,0.4699745509259049
EEX,2.59,,,,,,,,,,,,,,,,
CHGG,75.67,,1,55,42,0.5670103092783505,0.4329896907216495,2.123986932369058,-1.6735810992097395,53,44,0.5463917525773195,0.4536082474226804,0.09278350515463912,2.013986932369058,-1.7575810992097396,0.2564058331593184
EMR,60.06,,3,22,16,0.5789473684210527,0.42105263157894735,0.625366363179007,-0.45224989326119946,22,16,0.5789473684210527,0.42105263157894735,0.1578947368421053,0.5813663631790069,-0.4842498932611995,0.09711646991780742
ESRT,6.725,,3,27,32,0.4576271186440678,0.5423728813559322,0.7042525700409156,-0.8790975402765092,25,34,0.423728813559322,0.576271186440678,-0.15254237288135597,0.6502525700409155,-0.9430975402765092,-0.29284497023559364
CE,87.19,,3,19,26,0.4222222222222222,0.5777777777777777,0.46282632496262577,-0.8944196521532101,18,27,0.4,0.6,-0.19999999999999996,0.4248263249626258,-0.9464196521532101,-0.5215933271905844
EDN,4.3601,,1,37,34,0.5211267605633803,0.4788732394366197,1.4798190290220392,-1.6631757205968012,32,39,0.4507042253521127,0.5492957746478874,-0.09859154929577468,1.4058190290220391,-1.7311757205968012,-0.3253566915747621
ENBL,4.39,,3,23,47,0.32857142857142857,0.6714285714285714,1.4171019493584365,-1.4370028271426696,23,47,0.32857142857142857,0.6714285714285714,-0.3428571428571428,1.3711019493584364,-1.5310028271426697,-0.15990087778423323
FNV,145.05,,1,36,24,0.6,0.4,1.2073065904561593,-0.7815464969081706,35,25,0.5833333333333334,0.4166666666666667,0.16666666666666669,1.1353065904561592,-0.8295464969081706,0.3057600935479886
ENBA,0,,,,,,,,,,,,,,,,
HR,27.9,,3,27,29,0.48214285714285715,0.5178571428571429,0.5047896483349001,-0.6458953260154559,25,31,0.44642857142857145,0.5535714285714286,-0.10714285714285715,0.45078964833490015,-0.7038953260154559,-0.25310567768055575
DAVA,53.4199,,,,,,,,,,,,,,,,
EXK,2.79,,1,34,41,0.4533333333333333,0.5466666666666666,2.057826446046319,-2.4171900155883153,33,42,0.44,0.56,-0.12000000000000005,1.9898264460463189,-2.499190015588315,-0.5093635695419962
ENIA,7.785,,3,29,34,0.4603174603174603,0.5396825396825397,0.7242073295584188,-0.9592328025034712,28,35,0.4444444444444444,0.5555555555555556,-0.11111111111111116,0.6662073295584188,-1.0272328025034712,-0.3610254729450524
ENIC,3.985,,,,,,,,,,,,,,,,
NVS,86.98,,3,18,30,0.375,0.625,0.2958846643256893,-0.5730992825774782,18,30,0.375,0.625,-0.25,0.25988466432568924,-0.6330992825774782,-0.3732146182517889
ET,6.445,,3,38,26,0.59375,0.40625,2.225041862076367,-1.3014132099003182,37,27,0.578125,0.421875,0.15625,2.1490418620763667,-1.3534132099003182,0.7956286521760485
EPAC,17.78,,3,19,25,0.4318181818181818,0.5681818181818182,0.43844873501613657,-0.6868958624517045,18,26,0.4090909090909091,0.5909090909090909,-0.18181818181818182,0.4004487350161366,-0.7368958624517046,-0.336447127435568
ERF,2.41,,3,38,27,0.5846153846153846,0.4153846153846154,2.9782801680631046,-1.8918929063476162,36,29,0.5538461538461539,0.4461538461538462,0.1076923076923077,2.9022801680631045,-1.9458929063476162,0.9563872617154883
SCI,37.94,,3,16,20,0.4444444444444444,0.5555555555555556,0.3548537267361991,-0.44478591411013085,14,22,0.3888888888888889,0.6111111111111112,-0.22222222222222227,0.32285372673619905,-0.48478591411013083,-0.16193218737393178
E,19.51,,3,25,33,0.43103448275862066,0.5689655172413793,0.490461709915593,-0.8298428916553012,22,36,0.3793103448275862,0.6206896551724138,-0.24137931034482762,0.440461709915593,-0.8958428916553012,-0.45538118173970815
ENLC,2.3,,3,30,42,0.4166666666666667,0.5833333333333334,1.69133354272555,-1.89629282365295,29,43,0.4027777777777778,0.5972222222222222,-0.19444444444444442,1.63133354272555,-1.98029282365295,-0.34895928092740003
EBF,16.52,,3,28,26,0.5185185185185185,0.48148148148148145,0.6497344702702768,-0.7457754978632619,25,29,0.46296296296296297,0.5370370370370371,-0.07407407407407413,0.5937344702702767,-0.797775497863262,-0.20404102759298526
ENVA,13.99,,3,30,32,0.4838709677419355,0.5161290322580645,1.7389557497806667,-1.6946126832033097,30,32,0.4838709677419355,0.5161290322580645,-0.032258064516129004,1.6789557497806666,-1.7586126832033098,-0.07965693342264313
NPO,45.14,,3,22,24,0.4782608695652174,0.5217391304347826,0.812353207712351,-0.5982732710637281,22,24,0.4782608695652174,0.5217391304347826,-0.04347826086956519,0.7683532077123509,-0.6462732710637281,0.12207993664862282
ETM,1.39,,3,29,31,0.48333333333333334,0.5166666666666667,1.677550072246057,-2.208623389642999,28,32,0.4666666666666667,0.5333333333333333,-0.06666666666666665,1.619550072246057,-2.270623389642999,-0.6510733173969419
EAB,0,,2,27,21,0.5625,0.4375,0.26272143610762344,-0.17070860184173492,22,26,0.4583333333333333,0.5416666666666666,-0.08333333333333331,0.20872143610762345,-0.21270860184173493,-0.003987165734111481
EAE,0,,,,,,,,,,,,,,,,
EAI,0,,,,,,,,,,,,,,,,
SSTK,37.74,,1,43,34,0.5584415584415584,0.44155844155844154,1.4554557676052438,-1.4230811600260331,42,35,0.5454545454545454,0.45454545454545453,0.09090909090909088,1.3694557676052437,-1.4910811600260332,-0.12162539242078951
ELC,0,,3,41,46,0.47126436781609193,0.5287356321839081,1.9759300269637323,-1.191067432902007,41,46,0.47126436781609193,0.5287356321839081,-0.05747126436781613,1.8939300269637322,-1.283067432902007,0.6108625940617252
ELJ,0,,,,,,,,,,,,,,,,
ELU,0,,,,,,,,,,,,,,,,
EMP,0,,,,,,,,,,,,,,,,
ENJ,0,,3,31,38,0.4492753623188406,0.5507246376811594,0.29913912467769826,-0.271195698675374,25,44,0.36231884057971014,0.6376811594202898,-0.27536231884057966,0.23713912467769827,-0.34719569867537403,-0.11005657399767577
ENO,0,,,,,,,,,,,,,,,,
EZT,0,,2,29,23,0.5576923076923077,0.4423076923076923,0.2112331160703149,-0.1988144273978299,22,30,0.4230769230769231,0.5769230769230769,-0.1538461538461538,0.1532331160703149,-0.24481442739782988,-0.09158131132751499
SHI,25.7201,,1,43,34,0.5584415584415584,0.44155844155844154,1.2490850071057722,-1.1051575786495376,42,35,0.5454545454545454,0.45454545454545453,0.09090909090909088,1.1630850071057721,-1.1731575786495376,-0.010072571543765507
EVC,1.46,,1,39,34,0.5342465753424658,0.4657534246575342,1.6848453154867151,-1.825426352722917,38,35,0.5205479452054794,0.4794520547945205,0.0410958904109589,1.606845315486715,-1.8934263527229171,-0.2865810372362021
THG,94.96,,3,20,22,0.47619047619047616,0.5238095238095238,0.40587485654608735,-0.4762832181278606,19,23,0.4523809523809524,0.5476190476190477,-0.09523809523809529,0.36587485654608737,-0.5202832181278606,-0.15440836158177323
NVST,20.38,,,,,,,,,,,,,,,,
EVA,37.4,,1,36,33,0.5217391304347826,0.4782608695652174,1.18118208110324,-0.7590443418086061,34,35,0.4927536231884058,0.5072463768115942,-0.014492753623188415,1.10918208110324,-0.8250443418086062,0.2841377392946338
ENZ,2.92,,1,35,37,0.4861111111111111,0.5138888888888888,2.0397210343044447,-2.191526194625809,33,39,0.4583333333333333,0.5416666666666666,-0.08333333333333331,1.9697210343044447,-2.2655261946258087,-0.29580516032136406
EOG,44.9,,3,33,24,0.5789473684210527,0.42105263157894735,1.2860801211715036,-0.8845342352329137,32,25,0.5614035087719298,0.43859649122807015,0.12280701754385964,1.2200801211715036,-0.9325342352329138,0.28754588593858976
